,title,cast,budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average,vote_count,director,Action,Adventure,Animation,Fantasy,Science Fiction,Romance,TV Movie,Crime,Thriller,Horror,Drama,Comedy,Foreign,Family,Mystery,War,History,Documentary,Music,Western,Steven Spielberg,Clint Eastwood,Ridley Scott,Robert Rodriguez,Martin Scorsese,Renny Harlin,Steven Soderbergh,Tim Burton,Oliver Stone,Robert Zemeckis,Brian De Palma,Woody Allen,Michael Bay,Joel Schumacher,Tony Scott,Bobby Farrelly,Ron Howard,Kevin Smith,Paul W.S. Anderson,David Fincher,Richard Donner,Rob Reiner,Shawn Levy,Richard Linklater,Wes Craven,Francis Ford Coppola,John Carpenter,Spike Lee,Barry Levinson,Chris Columbus,Peter Jackson,Joel Coen,M. Night Shyamalan,Rob Cohen,Adam Shankman,Quentin Tarantino,Christopher Nolan,Antoine Fuqua,Danny Boyle,Dennis Dugan,Bryan Singer,Roland Emmerich,John McTiernan,Alfred Hitchcock,Sam Raimi,F. Gary Gray,Stephen Frears,Todd Phillips,John Singleton,Phillip Noyce,Doug Liman,Zack Snyder,Lasse Hallström,James Cameron,Tom Shadyac,Harold Ramis,Martin Campbell,Jay Roach,Simon West,Sam Mendes,George Miller,Edward Zwick,Marc Forster,Ang Lee,Gore Verbinski,Wolfgang Petersen,Wes Anderson,Brett Ratner,Barry Sonnenfeld,Guy Ritchie,Garry Marshall,Paramount Pictures,Universal Pictures,Columbia Pictures,Twentieth Century Fox Film Corporation,New Line Cinema,Walt Disney Pictures,Village Roadshow Pictures,United Artists,Miramax Films,Columbia Pictures Corporation,Warner Bros.,DreamWorks SKG
4230,Killing Zoe,"['Eric Stoltz', 'Julie Delpy', 'Jean-Hugues Anglade']",1500000.0,"['Action', 'Crime', 'Drama', 'Thriller']",en,5.817519,['Live Entertainment'],"['France', 'United States of America']",1993-10-01,418961.0,96.0,"['English', 'Français']",6.1,111.0,Roger Avary,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,The Believer,"['Ryan Gosling', 'Summer Phoenix', 'Theresa Russell']",1500000.0,['Drama'],en,9.856826,"['Fuller Films', 'Seven Arts Pictures']",['United States of America'],2001-01-19,416925.0,98.0,"['English', 'עִבְרִית', 'Magyar']",6.8,151.0,Henry Bean,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,Session 9,"['Peter Mullan', 'David Caruso', 'Stephen Gevedon']",1500000.0,"['Horror', 'Mystery']",en,11.064228,"['October Films', 'USA Films', 'Scout Productions']",['United States of America'],2001-08-10,373967.0,100.0,['English'],6.2,251.0,Brad Anderson,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4238,Modern Times,"['Charlie Chaplin', 'Paulette Goddard', 'Henry Bergman']",1.0,"['Drama', 'Comedy']",en,28.27648,"['United Artists', 'Charles Chaplin Productions']",['United States of America'],1936-02-05,8500000.0,87.0,['English'],8.1,856.0,Charlie Chaplin,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4240,My Name Is Bruce,"['Bruce Campbell', 'Grace Thorsen', 'Ted Raimi']",1500000.0,"['Comedy', 'Horror']",en,7.5591,"['Dark Horse Entertainment', 'Image Entertainment']",['United States of America'],2007-10-01,173066.0,86.0,['English'],5.9,107.0,Bruce Campbell,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4245,Pontypool,"['Stephen McHattie', 'Lisa Houle', 'Georgina Reilly']",1500000.0,"['Horror', 'Mystery', 'Science Fiction']",en,4.680206,"['Ponty Up Pictures', 'Shadow Shows']",['Canada'],2009-03-06,32000.0,93.0,"['', 'English', 'Français']",6.6,183.0,Bruce McDonald,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248,The Lords of Salem,"['Sheri Moon Zombie', 'Bruce Davison', 'Jeff Daniel Phillips']",1500000.0,"['Horror', 'Thriller']",en,14.504326,"['Alliance Films', 'Blumhouse Productions', 'IM Global']","['Canada', 'United States of America', 'United Kingdom']",2012-09-10,1165882.0,101.0,['English'],5.1,242.0,Rob Zombie,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,Snow White and the Seven Dwarfs,"['Adriana Caselotti', 'Lucille La Verne', 'Harry Stockwell']",1488423.0,"['Fantasy', 'Animation', 'Family']",en,80.171283,['Walt Disney Productions'],['United States of America'],1937-12-20,184925486.0,83.0,['English'],6.9,1914.0,David Hand,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,Shalako,"['Sean Connery', 'Brigitte Bardot', 'Jack Hawkins']",1455000.0,['Western'],en,3.598457,"['Central Cinema Company Film', 'Palomar Pictures International', 'Kingston Film Productions Ltd.']","['United States of America', 'Germany']",1968-11-06,2620000.0,113.0,"['Deutsch', 'English', 'Español']",5.4,12.0,Edward Dmytryk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4268,"Lock, Stock and Two Smoking Barrels","['Jason Flemyng', 'Dexter Fletcher', 'Nick Moran']",1350000.0,"['Comedy', 'Crime']",en,16.032594,"['Handmade Films Ltd.', 'Summit Entertainment', 'PolyGram Filmed Entertainment']",['United Kingdom'],1998-03-05,3897569.0,105.0,['English'],7.5,1648.0,Guy Ritchie,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,Journey from the Fall,"['Kiều Chinh', 'Long Nguyen', 'Diem Lien']",1300000.0,['Drama'],vi,0.07206599999999999,[''],[''],2006-02-22,639000.0,135.0,"['English', 'TiếngViệt']",5.0,1.0,Ham Tran,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,Rebecca,"['Laurence Olivier', 'Joan Fontaine', 'George Sanders']",1288000.0,"['Drama', 'Mystery']",en,18.426825,['Selznick International Pictures'],['United States of America'],1940-04-12,6000000.0,130.0,"['English', 'Français']",7.7,336.0,Alfred Hitchcock,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,Friday the 13th Part 2,"['Amy Steel', 'John Furey', 'Adrienne King']",1250000.0,"['Horror', 'Thriller']",en,16.517777,"['Paramount Pictures', 'Georgetown Productions', 'Inc.']",['United States of America'],1981-05-01,21722776.0,87.0,['English'],6.0,315.0,Steve Miner,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4283,The Lost Weekend,"['Ray Milland', 'Jane Wyman', 'Phillip Terry']",1250000.0,['Drama'],en,6.903314,['Paramount'],['United States of America'],1945-11-25,11000000.0,101.0,['English'],7.4,112.0,Billy Wilder,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,C.H.U.D.,"['John Heard', 'Daniel Stern', 'Christopher Curry']",1250000.0,"['Horror', 'Science Fiction']",en,4.45544,"['New World Pictures', 'C.H.U.D. Productions']",['United States of America'],1984-08-31,3412497.0,88.0,['English'],5.3,62.0,Douglas Cheek,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,Niagara,"['Marilyn Monroe', 'Joseph Cotten', 'Jean Peters']",1250000.0,"['Crime', 'Drama', 'Thriller']",en,9.903992,['Twentieth Century Fox Film Corporation'],['United States of America'],1953-01-21,8500000.0,92.0,['English'],6.7,79.0,Henry Hathaway,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4288,How Green Was My Valley,"['Walter Pidgeon', '""Maureen OHara""', 'Roddy McDowall']",1250000.0,['Drama'],en,7.700189999999999,['Twentieth Century Fox Film Corporation'],['United States of America'],1941-10-28,6000000.0,118.0,"['English', 'Cymraeg']",6.8,72.0,John Ford,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4291,Saw,"['Cary Elwes', 'Danny Glover', 'Monica Potter']",1200000.0,"['Horror', 'Mystery', 'Crime']",en,63.655973,"['Lions Gate Films', 'Twisted Pictures', 'Evolution Entertainment']",['United States of America'],2004-10-01,103911669.0,103.0,['English'],7.2,2184.0,James Wan,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,Super Troopers,"['Jay Chandrasekhar', 'Steve Lemme', 'Kevin Heffernan']",3000000.0,"['Comedy', 'Crime', 'Mystery']",en,16.312803,"['Fox Searchlight Pictures', 'Broken Lizard Industries']",['United States of America'],2001-01-18,18492362.0,100.0,['English'],6.6,362.0,Jay Chandrasekhar,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,The Trouble with Harry,"['Edmund Gwenn', 'John Forsythe', 'Shirley MacLaine']",1200000.0,"['Comedy', 'Mystery', 'Thriller']",en,6.9208729999999985,"['Paramount Pictures', 'Alfred J. Hitchcock Productions']",['United States of America'],1955-10-03,7000000.0,99.0,['English'],6.9,149.0,Alfred Hitchcock,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4299,Home Run,"['Scott Elrod', 'Dorian Brown', 'Charles Henry Wyson']",1200000.0,['Drama'],en,3.085411,"['Samuel Goldwyn', 'Provident Films']",['United States of America'],2013-04-19,2861020.0,114.0,"['English', 'Deutsch']",6.3,24.0,David Boyd,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,Reservoir Dogs,"['Harvey Keitel', 'Tim Roth', 'Michael Madsen']",1200000.0,"['Crime', 'Thriller']",en,66.925866,"['Live Entertainment', 'Lionsgate', 'Dog Eat Dog Productions Inc.']",['United States of America'],1992-09-02,14661007.0,99.0,['English'],8.0,3697.0,Quentin Tarantino,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,"The Good, the Bad and the Ugly","['Eli Wallach', 'Clint Eastwood', 'Lee Van Cleef']",1200000.0,['Western'],it,88.377076,"['United Artists', 'Constantin Film Produktion', 'Produzioni Europee Associati (PEA)']","['United States of America', 'Italy', 'Spain', 'Germany']",1966-12-23,6000000.0,161.0,['Italiano'],8.1,2311.0,Sergio Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4306,"Pink Ribbons, Inc.","['Samantha King', 'Barbara Brenner', 'Barbara Ehrenreich']",900000.0,['Documentary'],en,0.097913,['National Film Board of Canada (NFB)'],"['United States of America', 'Canada']",2011-09-11,25000.0,97.0,['English'],6.8,6.0,Léa Pool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,The Charge of the Light Brigade,"['Errol Flynn', 'Olivia de Havilland', 'Patric Knowles']",1200000.0,"['Action', 'Adventure', 'Drama', 'War']",en,2.968235,['Warner Bros.'],['United States of America'],1936-10-20,2736000.0,115.0,['English'],6.8,18.0,Michael Curtiz,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4315,Airborne,"['Shane McDermott', 'Seth Green', 'Brittney Powell']",2600000.0,"['Action', 'Adventure', 'Comedy']",en,8.001156,[''],['United States of America'],1993-09-17,2850263.0,91.0,['English'],6.1,20.0,Rob Bowman,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319,Waiting...,"['Ryan Reynolds', 'Anna Faris', 'Justin Long']",3000000.0,['Comedy'],en,10.230583,"['L.I.F.T. Production', 'Eden Rock Media']",['United States of America'],2005-10-07,18637690.0,94.0,"['English', 'Pусский']",6.2,237.0,Rob McKittrick,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,From a Whisper to a Scream,"['Vincent Price', 'Clu Gulager', 'Terry Kiser']",1100000.0,"['Comedy', 'Horror']",en,1.220072,['Conquest Productions'],['United States of America'],1987-09-25,1400000.0,99.0,"['English', 'Deutsch']",6.8,15.0,Jeff Burr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,The Raid,"['Iko Uwais', 'Joe Taslim', 'Donny Alamsyah']",1100000.0,"['Action', 'Thriller', 'Crime']",id,40.285095,"['Celluloid Dreams', 'Pt. Merantau Films', 'XYZ Films']","['Indonesia', 'United States of America', 'France']",2011-09-08,4105187.0,101.0,['Bahasaindonesia'],7.3,1055.0,Gareth Evans,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4329,Casablanca,"['Humphrey Bogart', 'Ingrid Bergman', 'Paul Henreid']",878000.0,"['Drama', 'Romance']",en,43.729123,['Warner Bros.'],['United States of America'],1942-11-26,10462500.0,102.0,"['Deutsch', 'Français', 'Italiano', 'English']",7.9,1422.0,Michael Curtiz,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4333,Rocky,"['Sylvester Stallone', 'Talia Shire', 'Burt Young']",1000000.0,['Drama'],en,72.19808,['United Artists'],['United States of America'],1976-11-21,117235147.0,119.0,['English'],7.5,1791.0,John G. Avildsen,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4335,Tom Jones,"['Albert Finney', 'Susannah York', 'Hugh Griffith']",1000000.0,"['Adventure', 'Comedy', 'History', 'Romance']",en,2.833166,['Woodfall Film Productions'],['United Kingdom'],1963-10-06,37600000.0,128.0,['English'],6.1,39.0,Tony Richardson,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,Unfriended,"['Shelley Hennig', 'Moses Jacob Storm', 'Renee Olstead']",1000000.0,"['Horror', 'Thriller']",en,41.972329,"['Bazelevs Production', 'Blumhouse Productions']",['United States of America'],2015-04-17,62882090.0,82.0,['English'],5.5,1047.0,Levan Gabriadze,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,Taxi Driver,"['Robert De Niro', 'Cybill Shepherd', 'Harvey Keitel']",1300000.0,"['Crime', 'Drama']",en,58.845025,"['Columbia Pictures Corporation', 'Italo/Judeo Productions', 'Bill/Phillips']",['United States of America'],1976-02-07,28262574.0,114.0,"['English', 'Español']",8.0,2535.0,Martin Scorsese,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4338,The Howling,"['Patrick Macnee', 'Dennis Dugan', 'Christopher Stone']",1000000.0,"['Drama', 'Horror']",en,6.5328550000000005,"['AVCO Embassy Pictures', 'International Film Investors', 'Wescom Productions']",['United States of America'],1981-04-03,17985893.0,91.0,['English'],6.4,161.0,Joe Dante,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,Dr. No,"['Sean Connery', 'Ursula Andress', 'Joseph Wiseman']",950000.0,"['Adventure', 'Action', 'Thriller']",en,48.901542,"['United Artists', 'Eon Productions']","['Jamaica', 'United Kingdom']",1962-10-04,59600000.0,110.0,"['English', 'Français']",6.9,940.0,Terence Young,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4341,Hellraiser,"['Andrew Robinson', 'Clare Higgins', 'Ashley Laurence']",1000000.0,['Horror'],en,22.583834,"['New World Pictures', 'Cinemarque Entertainment BV', 'Film Futures']",['United Kingdom'],1987-09-11,14564027.0,94.0,['English'],6.9,449.0,Clive Barker,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
